"PVWatts Hourly PV Performance Data"
"Requested Location","fairhope, AL"
"Solar Resource Data Location","NSRDB Lat/Lng: 30.53, -87.90"
"Latitude (degrees)", 30.53
"Longitude (degrees)", -87.90
"Elevation (m)","25.533332824707"
"DC System Size (kW)","1034"
"Module Type","Thin Film"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","3","12","622","168","4","5.3","0.08","718.417","14.742","660516.831","633013.77"
"1","3","13","464","194","4","5.2","0.08","580.24","12.786","537226.902","514092.493"
"1","3","14","418","151","4","5.1","0.08","445.284","10.838","416782.607","397916.018"
"1","3","15","198","108","4","4.8","0.08","216.132","7.442","200181.425","188989.877"
"1","3","16","325","35","3","4.4","0.08","127.949","5.038","96533.869","89014.966"
"1","3","17","0","0","2","4.1","0.08","0","2","0","0"
"1","3","18","0","0","2","4","0.08","0","2","0","0"
"1","3","19","0","0","1","3.8","0.08","0","1","0","0"
"1","3","20","0","0","1","3.6","0.08","0","1","0","0"
"1","3","21","0","0","0","3.5","0.08","0","0","0","0"
"1","3","22","0","0","0","3.5","0.08","0","0","0","0"
"1","3","23","0","0","0","3.4","0.08","0","0","0","0"
"1","4","0","0","0","0","3.3","0.08","0","0","0","0"
"1","4","1","0","0","0","3.1","0.08","0","0","0","0"
"1","4","2","0","0","0","3","0.08","0","0","0","0"
"1","4","3","0","0","0","2.9","0.08","0","0","0","0"
"1","4","4","0","0","-1","2.7","0.08","0","-1","0","0"
"1","4","5","0","0","-1","2.6","0.08","0","-1","0","0"
"1","4","6","0","0","0","2.5","0.08","0","0","0","0"
"1","4","7","89","42","0","2.5","0.08","77.639","1.72","64915.247","58516.718"
"1","4","8","785","62","2","2.3","0.08","467.253","13.023","437029.068","417445.067"
"1","4","9","900","75","3","1.9","0.08","688.451","20.584","630363.897","603929.274"
"1","4","10","563","169","4","1.5","0.08","635.317","21.639","572885.573","548487.635"
"1","4","11","978","84","5","1.2","0.08","914.529","32.241","796889.485","764554.199"
"1","4","12","648","160","6","1.2","0.08","732.217","27.79","645886.687","618902.03"
"1","4","13","535","175","6","1.2","0.08","614.4","24.294","549258.071","525697.35"
"1","4","14","406","154","7","1.1","0.08","441.614","20.493","400561.412","382269.605"
"1","4","15","767","58","6","0.9","0.08","436.82","20.039","396521.413","378372.759"
"1","4","16","457","31","5","0.7","0.08","159.275","10.111","118579.83","110279.751"
"1","4","17","0","0","5","0.5","0.08","0","5","0","0"
"1","4","18","0","0","5","0.4","0.08","0","5","0","0"
"1","4","19","0","0","5","0.3","0.08","0","5","0","0"
"1","4","20","0","0","5","0.4","0.08","0","5","0","0"
"1","4","21","0","0","5","0.9","0.08","0","5","0","0"
"1","4","22","0","0","5","1.4","0.08","0","5","0","0"
"1","4","23","0","0","4","1.7","0.08","0","4","0","0"
"1","5","0","0","0","4","2","0.08","0","4","0","0"
"1","5","1","0","0","3","2.1","0.08","0","3","0","0"
"1","5","2","0","0","3","2.1","0.08","0","3","0","0"
"1","5","3","0","0","4","2.2","0.08","0","4","0","0"
"1","5","4","0","0","4","2.3","0.08","0","4","0","0"
"1","5","5","0","0","4","2.5","0.08","0","4","0","0"
"1","5","6","0","0","5","2.7","0.08","0","5","0","0"
"1","5","7","65","42","7","3.1","0.08","66.334","8.325","54145.03","48128.132"
"1","5","8","656","72","9","3.8","0.08","416.263","16.633","383801.762","366103.816"
"1","5","9","775","88","11","4.4","0.08","620.351","21.446","565733.436","541588.928"
"1","5","10","589","161","12","5","0.08","650.68","22.104","586101.83","561235.588"
"1","5","11","298","265","13","5.5","0.08","543.976","20.927","486324.061","464993.342"
"1","5","12","62","262","14","5.9","0.08","321.919","18.47","285430.155","271217.906"
"1","5","13","58","232","14","6.1","0.08","283.408","17.852","252087.07","239056.299"
"1","5","14","0","138","14","6.1","0.08","132.605","15.804","116560.562","108332.034"
"1","5","15","0","65","13","6.4","0.08","60.747","13.801","52528.255","46568.646"
"1","5","16","0","26","13","6.7","0.08","24.15","13.302","18475.867","13722.87"
"1","5","17","0","0","13","7","0.08","0","13","0","0"
"1","5","18","0","0","14","7.4","0.08","0","14","0","0"
"1","5","19","0","0","14","8","0.08","0","14","0","0"
"1","5","20","0","0","15","8.9","0.08","0","15","0","0"
"1","5","21","0","0","16","9.3","0.08","0","16","0","0"
"1","5","22","0","0","16","8.7","0.08","0","16","0","0"
"1","5","23","0","0","16","8.1","0.08","0","16","0","0"
"1","6","0","0","0","14","8.1","0.08","0","14","0","0"
"1","6","1","0","0","12","8.2","0.08","0","12","0","0"
"1","6","2","0","0","10","8","0.08","0","10","0","0"
"1","6","3","0","0","9","7.5","0.08","0","9","0","0"
"1","6","4","0","0","8","7.1","0.08","0","8","0","0"
"1","6","5","0","0","8","6.7","0.08","0","8","0","0"
"1","6","6","0","0","8","6.3","0.08","0","8","0","0"
"1","6","7","0","4","8","6","0.08","3.692","8.05","2763.501","0"
"1","6","8","0","53","8","5.8","0.08","49.12","8.692","42950.705","37330.467"
"1","6","9","0","136","8","5.6","0.08","130.22","9.875","116649.221","108417.552"
"1","6","10","0","112","9","5.3","0.08","104.98","10.564","92469.512","85094.626"
"1","6","11","1","175","9","5.1","0.08","168.19","11.565","149320.252","139930.918"
"1","6","12","0","153","9","4.9","0.08","145.227","11.271","128490.036","119838.799"
"1","6","13","0","122","9","4.7","0.08","114.864","10.845","101433.204","93740.699"
"1","6","14","0","103","9","4.7","0.08","96.943","10.56","85859.506","78718.838"
"1","6","15","0","49","8","4.7","0.08","45.403","8.732","39564.073","34063.837"
"1","6","16","0","11","8","4.6","0.08","10.163","8.163","7714.288","3342.616"
"1","6","17","0","0","7","4.4","0.08","0","7","0","0"
"1","6","18","0","0","7","4.1","0.08","0","7","0","0"
"1","6","19","0","0","6","3.9","0.08","0","6","0","0"
"1","6","20","0","0","6","3.5","0.08","0","6","0","0"
"1","6","21","0","0","5","3","0.08","0","5","0","0"
"1","6","22","0","0","5","2.7","0.08","0","5","0","0"
"1","6","23","0","0","5","2.6","0.08","0","5","0","0"
"1","7","0","0","0","5","3","0.08","0","5","0","0"
"1","7","1","0","0","6","4.4","0.08","0","6","0","0"
"1","7","2","0","0","6","5.8","0.08","0","6","0","0"
"1","7","3","0","0","5","5.8","0.08","0","5","0","0"
"1","7","4","0","0","4","5.3","0.08","0","4","0","0"
"1","7","5","0","0","4","5.4","0.08","0","4","0","0"
"1","7","6","0","0","4","5.6","0.08","0","4","0","0"
"1","7","7","368","42","4","5.9","0.08","162.716","6.196","132077.864","123299.496"
"1","7","8","666","78","4","6","0.08","426.832","9.9","402018.175","383674.749"
"1","7","9","436","156","5","5.7","0.08","470.318","11.719","438871.057","419221.787"
"1","7","10","475","198","6","5.2","0.08","599.326","15.073","550537.778","526931.712"
"1","7","11","13","214","7","4.7","0.08","218.19","10.503","196045.685","185000.683"
"1","7","12","5","191","8","4.3","0.08","187.815","11.181","167579.613","157543.277"
"1","7","13","0","99","8","4.1","0.08","92.319","9.61","81260.223","74282.527"
"1","7","14","0","135","8","4","0.08","129.357","10.292","115753.381","107553.455"
"1","7","15","0","31","7","3.9","0.08","28.69","7.516","24678.058","19705.293"
"1","7","16","0","10","6","3.7","0.08","9.238","6.168","7088.316","2738.825"
"1","7","17","0","0","5","3.5","0.08","0","5","0","0"
"1","7","18","0","0","4","3.4","0.08","0","4","0","0"
"1","7","19","0","0","4","3.3","0.08","0","4","0","0"
"1","7","20","0","0","3","3.1","0.08","0","3","0","0"
"1","7","21","0","0","2","2.9","0.08","0","2","0","0"
"1","7","22","0","0","2","2.8","0.08","0","2","0","0"
"1","7","23","0","0","2","2.5","0.08","0","2","0","0"
"1","8","0","0","0","2","2.3","0.08","0","2","0","0"
"1","8","1","0","0","1","2.1","0.08","0","1","0","0"
"1","8","2","0","0","1","2.1","0.08","0","1","0","0"
"1","8","3","0","0","1","2","0.08","0","1","0","0"
"1","8","4","0","0","1","1.9","0.08","0","1","0","0"
"1","8","5","0","0","1","1.6","0.08","0","1","0","0"
"1","8","6","0","0","1","1.2","0.08","0","1","0","0"
"1","8","7","114","42","2","1.1","0.08","84.359","4.511","69467.109","62907.29"
"1","8","8","756","64","4","1.2","0.08","453.219","17.53","417396.307","398507.973"
"1","8","9","878","75","5","1.1","0.08","673.525","25.608","606624.572","581031.128"
"1","8","10","931","81","6","1","0.08","819.866","31.68","718665.186","689101.697"
"1","8","11","525","207","7","1.1","0.08","680.88","27.749","598874.42","573555.595"
"1","8","12","949","81","8","1.5","0.08","888.593","32.679","773182.895","741687.627"
"1","8","13","926","77","8","1.8","0.08","806.492","29.001","713606.902","684222.649"
"1","8","14","870","69","8","2","0.08","653.989","24.368","591758.337","566691.663"
"1","8","15","754","56","7","2.1","0.08","435.144","17.664","399199.887","380956.324"
"1","8","16","467","31","6","2.1","0.08","171.137","10.004","131837.278","123067.436"
"1","8","17","0","0","5","2.2","0.08","0","5","0","0"
"1","8","18","0","0","5","2.2","0.08","0","5","0","0"
"1","8","19","0","0","5","2.2","0.08","0","5","0","0"
"1","8","20","0","0","5","2.2","0.08","0","5","0","0"
"1","8","21","0","0","6","2.3","0.08","0","6","0","0"
"1","8","22","0","0","6","2.4","0.08","0","6","0","0"
"1","8","23","0","0","6","2.5","0.08","0","6","0","0"
"1","9","0","0","0","6","2.5","0.08","0","6","0","0"
"1","9","1","0","0","6","2.5","0.08","0","6","0","0"
"1","9","2","0","0","6","2.5","0.08","0","6","0","0"
"1","9","3","0","0","6","2.5","0.08","0","6","0","0"
"1","9","4","0","0","6","2.6","0.08","0","6","0","0"
"1","9","5","0","0","6","2.6","0.08","0","6","0","0"
"1","9","6","0","0","7","2.5","0.08","0","7","0","0"
"1","9","7","472","33","9","2.4","0.08","183.098","13.077","144075.88","134872.376"
"1","9","8","742","57","11","2.5","0.08","438.46","20.962","399196.958","380953.499"
"1","9","9","861","67","13","2.7","0.08","649.042","27.227","581623.565","556916.006"
"1","9","10","912","75","14","3","0.08","798.729","30.596","702798.339","673797.076"
"1","9","11","467","228","15","3.1","0.08","655.634","28.361","574638.254","550178.212"
"1","9","12","924","81","16","3.1","0.08","869.112","33.744","753546.142","722746.682"
"1","9","13","899","78","16","3","0.08","788.482","32.384","689777.744","661237.852"
"1","9","14","842","71","15","2.7","0.08","639.838","29.025","569924.463","545631.45"
"1","9","15","737","55","14","2.2","0.08","427.503","24.274","383942.797","366239.853"
"1","9","16","459","31","12","1.9","0.08","170.092","16.152","129244.077","120566.122"
"1","9","17","0","0","11","2","0.08","0","11","0","0"
"1","9","18","0","0","11","2.1","0.08","0","11","0","0"
"1","9","19","0","0","11","2.2","0.08","0","11","0","0"
"1","9","20","0","0","11","2.3","0.08","0","11","0","0"
"1","9","21","0","0","11","2.3","0.08","0","11","0","0"
"1","9","22","0","0","11","2.4","0.08","0","11","0","0"
"1","9","23","0","0","11","2.4","0.08","0","11","0","0"
"1","10","0","0","0","11","2.5","0.08","0","11","0","0"
"1","10","1","0","0","11","2.4","0.08","0","11","0","0"
"1","10","2","0","0","11","2.4","0.08","0","11","0","0"
"1","10","3","0","0","11","2.3","0.08","0","11","0","0"
"1","10","4","0","0","11","2.1","0.08","0","11","0","0"
"1","10","5","0","0","11","2","0.08","0","11","0","0"
"1","10","6","0","0","12","2","0.08","0","12","0","0"
"1","10","7","0","38","14","2.2","0.08","36.745","14.869","29503.286","24359.544"
"1","10","8","659","70","16","2.5","0.08","413.751","25.398","370472.944","353247.291"
"1","10","9","775","89","17","2.5","0.08","621.314","31.115","548738.429","525196.121"
"1","10","10","831","100","18","2.5","0.08","770.132","35.467","665866.334","638173.719"
"1","10","11","227","281","18","2.5","0.08","492.261","29.122","426789.343","407568.176"
"1","10","12","866","99","18","2.4","0.08","848.618","37.591","725667.078","695855.485"
"1","10","13","476","199","18","2.1","0.08","600.363","32.677","520660.177","498112.793"
"1","10","14","336","175","17","1.9","0.08","414.954","27.576","366290.327","349212.881"
"1","10","15","551","76","16","1.8","0.08","363.941","25.482","324217.256","308630.625"
"1","10","16","82","41","15","1.7","0.08","69.404","16.797","54090.335","48075.376"
"1","10","17","0","0","15","1.7","0.08","0","15","0","0"
"1","10","18","0","0","15","1.8","0.08","0","15","0","0"
"1","10","19","0","0","15","1.9","0.08","0","15","0","0"
"1","10","20","0","0","15","2","0.08","0","15","0","0"
"1","10","21","0","0","15","1.9","0.08","0","15","0","0"
"1","10","22","0","0","14","1.8","0.08","0","14","0","0"
"1","10","23","0","0","14","1.8","0.08","0","14","0","0"
"1","11","0","0","0","14","1.7","0.08","0","14","0","0"
"1","11","1","0","0","14","1.7","0.08","0","14","0","0"
"1","11","2","0","0","14","1.6","0.08","0","14","0","0"
"1","11","3","0","0","14","1.5","0.08","0","14","0","0"
"1","11","4","0","0","14","1.5","0.08","0","14","0","0"
"1","11","5","0","0","13","1.5","0.08","0","13","0","0"
"1","11","6","0","0","13","1.4","0.08","0","13","0","0"
"1","11","7","45","42","14","1.5","0.08","60.068","15.635","47882.427","42087.438"
"1","11","8","109","122","15","1.5","0.08","185.186","20.142","163815.128","153912.183"
"1","11","9","473","151","16","1.3","0.08","489.113","30.239","430100.254","410761.768"
"1","11","10","572","170","17","1.2","0.08","644.944","36.201","553863.473","530139.565"
"1","11","11","603","182","18","1.3","0.08","724.394","39.039","614043.977","588187.634"
"1","11","12","482","226","19","1.2","0.08","666.714","38.82","564087.565","540001.376"
"1","11","13","316","237","18","1.1","0.08","509.008","33.509","437784.168","418173.41"
"1","11","14","64","189","18","1","0.08","236.273","25.38","205327.865","193953.959"
"1","11","15","0","82","17","0.9","0.08","77.744","19.492","66481.1","60027.087"
"1","11","16","0","17","16","0.9","0.08","15.72","16.497","12054.201","7528.749"
"1","11","17","0","0","15","1.1","0.08","0","15","0","0"
"1","11","18","0","0","15","1.4","0.08","0","15","0","0"
"1","11","19","0","0","14","1.6","0.08","0","14","0","0"
"1","11","20","0","0","14","1.8","0.08","0","14","0","0"
"1","11","21","0","0","13","2","0.08","0","13","0","0"
"1","11","22","0","0","13","2.1","0.08","0","13","0","0"
"1","11","23","0","0","12","2","0.08","0","12","0","0"
"1","12","0","0","0","12","1.8","0.08","0","12","0","0"
"1","12","1","0","0","12","1.8","0.08","0","12","0","0"
"1","12","2","0","0","12","1.7","0.08","0","12","0","0"
"1","12","3","0","0","12","1.5","0.08","0","12","0","0"
"1","12","4","0","0","12","1.5","0.08","0","12","0","0"
"1","12","5","0","0","12","1.4","0.08","0","12","0","0"
"1","12","6","0","0","12","1.3","0.08","0","12","0","0"
"1","12","7","22","41","12","1.1","0.08","48.532","13.456","39070.565","33587.815"
"1","12","8","229","117","13","0.9","0.08","244.417","20.852","218174.007","206344.911"
"1","12","9","434","160","14","0.9","0.08","473.233","29.208","416997.337","398123.14"
"1","12","10","1","172","14","1.4","0.08","165.662","18.684","143939.098","134740.44"
"1","12","11","5","195","15","2","0.08","191.651","19.756","166069.238","156086.421"
"1","12","12","4","189","15","2.7","0.08","184.686","19.015","160246.887","150470.379"
"1","12","13","0","139","14","3.5","0.08","131.581","16.507","114322.374","106173.154"
"1","12","14","0","43","13","4.2","0.08","39.843","13.686","33719.597","28426.454"
"1","12","15","0","73","12","4.4","0.08","68.511","13.149","59679.241","53466.244"
"1","12","16","0","20","11","4","0.08","18.502","11.324","14647.209","10029.877"
"1","12","17","0","0","10","3.7","0.08","0","10","0","0"
"1","12","18","0","0","10","3.6","0.08","0","10","0","0"
"1","12","19","0","0","9","3.3","0.08","0","9","0","0"
"1","12","20","0","0","8","3","0.08","0","8","0","0"
"1","12","21","0","0","8","2.9","0.08","0","8","0","0"
"1","12","22","0","0","8","2.8","0.08","0","8","0","0"
"1","12","23","0","0","7","2.5","0.08","0","7","0","0"
"1","13","0","0","0","7","2.2","0.08","0","7","0","0"
"1","13","1","0","0","7","2","0.08","0","7","0","0"
"1","13","2","0","0","7","1.9","0.08","0","7","0","0"
"1","13","3","0","0","7","1.9","0.08","0","7","0","0"
"1","13","4","0","0","7","1.8","0.08","0","7","0","0"
"1","13","5","0","0","6","1.6","0.08","0","6","0","0"
"1","13","6","0","0","6","1.4","0.08","0","6","0","0"
"1","13","7","494","35","7","1.5","0.08","189.99","12.087","150067.134","140651.335"
"1","13","8","778","59","9","1.7","0.08","457.515","21.187","416450.973","397596.136"
"1","13","9","462","154","11","1.9","0.08","485.257","23.375","436368.252","416807.666"
"1","13","10","519","190","12","1.9","0.08","626.364","27.946","552206.471","528541.277"
"1","13","11","585","190","13","1.8","0.08","715.415","31.585","621622.222","595497.351"
"1","13","12","793","119","13","1.9","0.08","813.586","33.716","704104.145","675056.612"
"1","13","13","697","132","14","2.1","0.08","706.949","31.297","618545.339","592529.494"
"1","13","14","348","178","13","2.3","0.08","428.043","23.077","383629.32","365937.484"
"1","13","15","131","124","12","2.4","0.08","198.131","16.575","177938.881","167535.475"
"1","13","16","0","40","11","2.3","0.08","38.825","11.902","31710.459","26488.507"
"1","13","17","0","0","11","2.4","0.08","0","11","0","0"
"1","13","18","0","0","11","2.5","0.08","0","11","0","0"
"1","13","19","0","0","11","2.5","0.08","0","11","0","0"
"1","13","20","0","0","11","2.6","0.08","0","11","0","0"
"1","13","21","0","0","12","2.7","0.08","0","12","0","0"
"1","13","22","0","0","12","2.7","0.08","0","12","0","0"
"1","13","23","0","0","12","2.6","0.08","0","12","0","0"
"1","14","0","0","0","13","2.6","0.08","0","13","0","0"
"1","14","1","0","0","13","2.4","0.08","0","13","0","0"
"1","14","2","0","0","13","2","0.08","0","13","0","0"
"1","14","3","0","0","13","1.8","0.08","0","13","0","0"
"1","14","4","0","0","13","1.5","0.08","0","13","0","0"
"1","14","5","0","0","14","1.6","0.08","0","14","0","0"
"1","14","6","0","0","13","2.2","0.08","0","13","0","0"
"1","14","7","0","12","13","3","0.08","11.088","13.227","8536.586","4135.777"
"1","14","8","0","24","14","3.4","0.08","22.203","14.431","18404.96","13654.476"
"1","14","9","0","51","14","3.5","0.08","47.272","14.902","40085.11","34566.411"
"1","14","10","0","98","14","3.4","0.08","91.296","15.767","78502.391","71622.415"
"1","14","11","0","126","14","3.2","0.08","118.354","16.363","102069.185","94354.144"
"1","14","12","2","179","14","3","0.08","172.751","17.565","150241.723","140819.738"
"1","14","13","4","181","14","2.7","0.08","177.074","17.853","154612.881","145036.008"
"1","14","14","36","183","14","2.3","0.08","210.715","18.947","186161.928","175467.147"
"1","14","15","13","113","14","1.8","0.08","116.527","17.027","102158.824","94440.607"
"1","14","16","0","21","13","1.2","0.08","19.428","13.572","15370.791","10727.819"
"1","14","17","0","0","13","0.9","0.08","0","13","0","0"
"1","14","18","0","0","12","1.1","0.08","0","12","0","0"
"1","14","19","0","0","12","1.7","0.08","0","12","0","0"
"1","14","20","0","0","12","2.3","0.08","0","12","0","0"
"1","14","21","0","0","11","2.7","0.08","0","11","0","0"
"1","14","22","0","0","10","2.9","0.08","0","10","0","0"
"1","14","23","0","0","9","3","0.08","0","9","0","0"
"1","15","0","0","0","9","3","0.08","0","9","0","0"
"1","15","1","0","0","8","2.9","0.08","0","8","0","0"
"1","15","2","0","0","8","2.8","0.08","0","8","0","0"
"1","15","3","0","0","7","2.7","0.08","0","7","0","0"
"1","15","4","0","0","7","2.5","0.08","0","7","0","0"
"1","15","5","0","0","6","2.4","0.08","0","6","0","0"
"1","15","6","0","0","6","2.5","0.08","0","6","0","0"
"1","15","7","502","35","7","2.7","0.08","191.682","11.041","152012.674","142527.937"
"1","15","8","777","59","9","2.9","0.08","456.934","18.671","419342.285","400384.997"
"1","15","9","890","70","11","3","0.08","673.171","25.009","607389.329","581768.786"
"1","15","10","948","75","12","3.2","0.08","831.117","28.704","735253.404","705102.129"
"1","15","11","971","78","13","3.1","0.08","913.46","31.646","796579.888","764255.572"
"1","15","12","973","77","14","3","0.08","914.999","32.992","794323.175","762078.823"
"1","15","13","952","74","14","3","0.08","835.958","31.367","732927.876","702859.003"
"1","15","14","902","67","13","3","0.08","681.937","27.191","610858.664","585115.189"
"1","15","15","798","56","12","2.8","0.08","468.932","22.102","426511.831","407300.498"
"1","15","16","549","34","11","2.7","0.08","205.604","15.345","162493.143","152637.041"
"1","15","17","0","0","9","2.9","0.08","0","9","0","0"
"1","15","18","0","0","8","3","0.08","0","8","0","0"
"1","15","19","0","0","8","2.9","0.08","0","8","0","0"
"1","15","20","0","0","7","2.8","0.08","0","7","0","0"
"1","15","21","0","0","7","2.7","0.08","0","7","0","0"
"1","15","22","0","0","6","2.6","0.08","0","6","0","0"
"1","15","23","0","0","6","2.4","0.08","0","6","0","0"
"1","16","0","0","0","6","2.2","0.08","0","6","0","0"
"1","16","1","0","0","5","2.1","0.08","0","5","0","0"
"1","16","2","0","0","5","2.1","0.08","0","5","0","0"
"1","16","3","0","0","5","2.3","0.08","0","5","0","0"
"1","16","4","0","0","5","2.4","0.08","0","5","0","0"
"1","16","5","0","0","4","2.4","0.08","0","4","0","0"
"1","16","6","0","0","5","2.2","0.08","0","5","0","0"
"1","16","7","93","44","7","2.1","0.08","79.65","8.905","65026.013","58623.559"
"1","16","8","810","54","9","2","0.08","467.621","20.701","426614.855","407399.87"
"1","16","9","913","66","11","1.8","0.08","684.225","28.844","609733.622","584030.011"
"1","16","10","965","72","12","1.4","0.08","841.902","35.937","726994.153","697135.536"
"1","16","11","657","168","13","1","0.08","759.325","36.733","648821.34","621732.696"
"1","16","12","982","76","13","0.8","0.08","923.224","43.43","773278.158","741779.515"
"1","16","13","650","149","13","0.9","0.08","692.681","35.235","597191.496","571932.303"
"1","16","14","495","152","13","1","0.08","508.586","28.931","449183.468","429168.788"
"1","16","15","304","116","12","1","0.08","281.9","20.833","253348.707","240273.232"
"1","16","16","537","36","11","1","0.08","205.203","17.217","162048.035","152207.705"
"1","16","17","0","0","10","1","0.08","0","10","0","0"
"1","16","18","0","0","10","1.2","0.08","0","10","0","0"
"1","16","19","0","0","10","1.5","0.08","0","10","0","0"
"1","16","20","0","0","9","1.6","0.08","0","9","0","0"
"1","16","21","0","0","9","1.7","0.08","0","9","0","0"
"1","16","22","0","0","9","1.7","0.08","0","9","0","0"
"1","16","23","0","0","9","1.8","0.08","0","9","0","0"
"1","17","0","0","0","10","1.7","0.08","0","10","0","0"
"1","17","1","0","0","10","1.5","0.08","0","10","0","0"
"1","17","2","0","0","10","1.5","0.08","0","10","0","0"
"1","17","3","0","0","10","1.5","0.08","0","10","0","0"
"1","17","4","0","0","10","1.6","0.08","0","10","0","0"
"1","17","5","0","0","10","1.5","0.08","0","10","0","0"
"1","17","6","0","0","11","1.3","0.08","0","11","0","0"
"1","17","7","164","43","12","0.9","0.08","98.335","15.073","77861.602","71004.332"
"1","17","8","385","103","14","0.6","0.08","311.617","24.867","276929.65","263018.608"
"1","17","9","400","170","16","0.4","0.08","462.054","33.065","401138.446","382826.192"
"1","17","10","574","173","17","0.4","0.08","652.519","41.073","550579.72","526972.168"
"1","17","11","408","254","18","0.4","0.08","627.483","41.106","525194.033","502485.997"
"1","17","12","601","189","18","0.4","0.08","735.898","45.123","609954.144","584242.72"
"1","17","13","496","203","18","0.5","0.08","626.799","40.441","528816.37","505979.98"
"1","17","14","262","197","17","0.4","0.08","394.269","31.548","341740.613","325533.061"
"1","17","15","191","127","17","0.5","0.08","231.947","25.319","203684.663","192368.982"
"1","17","16","317","49","16","0.8","0.08","156.909","21.038","124007.43","115515.03"
"1","17","17","0","0","14","1.3","0.08","0","14","0","0"
"1","17","18","0","0","14","1.6","0.08","0","14","0","0"
"1","17","19","0","0","14","1.8","0.08","0","14","0","0"
"1","17","20","0","0","14","1.8","0.08","0","14","0","0"
"1","17","21","0","0","13","1.8","0.08","0","13","0","0"
"1","17","22","0","0","13","1.9","0.08","0","13","0","0"
"1","17","23","0","0","13","2","0.08","0","13","0","0"
"1","18","0","0","0","13","2.1","0.08","0","13","0","0"
"1","18","1","0","0","13","2.1","0.08","0","13","0","0"
"1","18","2","0","0","13","2.2","0.08","0","13","0","0"
"1","18","3","0","0","14","2.4","0.08","0","14","0","0"
"1","18","4","0","0","14","2.5","0.08","0","14","0","0"
"1","18","5","0","0","14","2.4","0.08","0","14","0","0"
"1","18","6","0","0","15","2.3","0.08","0","15","0","0"
"1","18","7","345","40","15","2.2","0.08","151.586","18.52","117968.372","109689.96"
"1","18","8","19","115","16","2","0.08","121.419","19.027","105888.591","98038.214"
"1","18","9","74","197","17","1.7","0.08","251.164","23.662","219861.648","207972.752"
"1","18","10","586","170","18","1.5","0.08","659.187","36.296","565538.91","541401.294"
"1","18","11","102","291","18","1.4","0.08","387.365","28.954","332750.154","316861.169"
"1","18","12","312","279","19","1.2","0.08","575.064","36.074","488117.332","466723.07"
"1","18","13","458","215","19","1","0.08","610.649","38.084","518786.16","496305.18"
"1","18","14","310","192","19","0.9","0.08","421.348","32.527","364851.02","347824.574"
"1","18","15","248","124","18","0.7","0.08","263.832","26.946","231614.971","219309.608"
"1","18","16","292","50","17","0.5","0.08","151.132","22.284","119467.28","111135.756"
"1","18","17","0","0","16","0.4","0.08","0","16","0","0"
"1","18","18","0","0","15","0.6","0.08","0","15","0","0"
"1","18","19","0","0","15","0.9","0.08","0","15","0","0"
"1","18","20","0","0","15","1.2","0.08","0","15","0","0"
"1","18","21","0","0","15","1.4","0.08","0","15","0","0"
"1","18","22","0","0","15","1.7","0.08","0","15","0","0"
"1","18","23","0","0","15","2","0.08","0","15","0","0"
"1","19","0","0","0","16","2.5","0.08","0","16","0","0"
"1","19","1","0","0","16","3","0.08","0","16","0","0"
"1","19","2","0","0","17","3.3","0.08","0","17","0","0"
"1","19","3","0","0","17","3.6","0.08","0","17","0","0"
"1","19","4","0","0","17","3.9","0.08","0","17","0","0"
"1","19","5","0","0","18","3.9","0.08","0","18","0","0"
"1","19","6","0","0","18","4.3","0.08","0","18","0","0"
"1","19","7","0","3","18","4.8","0.08","2.768","18.044","1964.159","0"
"1","19","8","61","124","19","5.1","0.08","157.007","21.407","137290.912","128327.825"
"1","19","9","25","178","19","5.5","0.08","189.818","21.766","165376.753","155418.473"
"1","19","10","6","189","20","5.6","0.08","186.556","22.68","160375.738","150594.664"
"1","19","11","60","278","20","5.6","0.08","336.938","24.84","292007.475","277562.166"
"1","19","12","0","160","20","5.5","0.08","151.774","22.204","129166.852","120491.633"
"1","19","13","1","174","20","5.6","0.08","167.217","22.402","143237.779","134063.971"
"1","19","14","0","125","20","5.6","0.08","118.41","21.704","101250.477","93564.446"
"1","19","15","45","128","19","5","0.08","153.598","21.384","134186.378","125333.297"
"1","19","16","0","22","17","5.3","0.08","20.353","17.302","16080.987","11412.85"
"1","19","17","0","0","14","6.7","0.08","0","14","0","0"
"1","19","18","0","0","11","6.8","0.08","0","11","0","0"
"1","19","19","0","0","9","5.9","0.08","0","9","0","0"
"1","19","20","0","0","8","5.5","0.08","0","8","0","0"
"1","19","21","0","0","7","5.1","0.08","0","7","0","0"
"1","19","22","0","0","7","4.6","0.08","0","7","0","0"
"1","19","23","0","0","6","4","0.08","0","6","0","0"
"1","20","0","0","0","6","3.6","0.08","0","6","0","0"
